mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_f2,split1_test_f2,split2_test_f2,mean_test_f2,std_test_f2,rank_test_f2,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,Model,param_max_features,param_max_samples,param_n_estimators,param_learning_rate
2.956489642461141,0.0018864001043504162,0.19044780731201172,0.0011406280386123359,,,,"{'learning_rate': 0.1, 'n_estimators': 200}",0.6366818873668189,0.6442380879890395,0.6536763586542853,0.6448654446700478,0.006952131370499976,4,0.6616270698344132,0.6631071305545987,0.6803571428571429,0.6683637810820516,0.008502085623932698,5,0.5595129375951293,0.5861753958587089,0.5799086757990868,0.5751990030843083,0.01138295313102089,4,0.6063005112980373,0.622272506869242,0.6261298274445357,0.6182342818706049,0.00858412839932543,4,0.5773338359090338,0.6000997568426959,0.5975533249686323,0.5916623059067874,0.010184951912166137,4,0.6920862552675902,0.7001649527157178,0.7025237441068453,0.6982583173633844,0.0044692830963119256,4,0.6366818873668189,0.6442292504407701,0.6536875900310903,0.6448662426128932,0.006957145010558668,4,AdaBoost,,,200.0,0.1
1.5051242510477703,0.011833049569592177,0.10790681838989258,0.0009307987335725334,,,,"{'learning_rate': 0.1, 'n_estimators': 100}",0.6308980213089802,0.6436291673009591,0.6474349216014614,0.6406540367371335,0.007071342127428756,5,0.6608077786088258,0.6697875405113431,0.6719914802981896,0.6675289331394528,0.00483699468089002,6,0.5378995433789955,0.5663824604141291,0.5762557077625571,0.5601792371852272,0.016261587056114597,5,0.5930525255915422,0.6137601055931364,0.6204523107177975,0.609088313967492,0.011663512449410225,5,0.5586821803465284,0.5844278263055364,0.5931566083850348,0.5787555383456998,0.014634495439884928,5,0.6856337904176774,0.6951514376238652,0.7000086207376015,0.6935979495930479,0.005970423238937747,5,0.6308980213089803,0.6436174098113263,0.6474457588751884,0.6406537299984983,0.007073163043728343,5,AdaBoost,,,100.0,0.1
2.9665420055389404,0.00711806413774154,0.19599358240763345,0.0008257226604354446,,,,"{'learning_rate': 0.05, 'n_estimators': 200}",0.6302891933028919,0.6434769371289389,0.6478916121175217,0.6405525808497842,0.007477752860629629,6,0.6606606606606606,0.6701589595375722,0.6749460043196545,0.6685885415059625,0.005936745486622139,4,0.5357686453576864,0.5648599269183922,0.5707762557077626,0.5571349426612803,0.015300103091921926,6,0.5916960833753572,0.6130204890945142,0.6185056902523504,0.6077407542407406,0.011564181922913072,6,0.5568210579600101,0.5831866197183099,0.5889558989822842,0.5763211922202013,0.013988389779397882,6,0.686403814210157,0.69517674366005,0.6990714167857812,0.6935506582186628,0.005297807983843218,6,0.6302891933028919,0.6434649710695461,0.6479033531888387,0.640552505853759,0.007480039988609798,6,AdaBoost,,,200.0,0.05
0.7537253697713217,0.007830044878986149,0.0661021073659261,0.0006505937113200362,,,,"{'learning_rate': 0.1, 'n_estimators': 50}",0.6278538812785388,0.6411934845486376,0.6475871517734815,0.6388781725335526,0.008220745846212952,7,0.6636788776305534,0.6747078778741048,0.6767492711370262,0.6717120088805615,0.005741092803834885,3,0.5184170471841705,0.5450669914738124,0.5652968036529681,0.5429269474369837,0.01919831126259317,7,0.5821227140659716,0.6029981472123969,0.6160225576380826,0.600381139638817,0.013962721679136172,7,0.542149497007513,0.5668503388434987,0.5845504910601863,0.564516775637066,0.017388601862379484,7,0.6807164154208627,0.6908591909113325,0.6946195937315187,0.6887317333545712,0.005871918966649049,7,0.6278538812785388,0.6411788534233598,0.6475996807546205,0.6388774718188397,0.008223803548424719,7,AdaBoost,,,50.0,0.1
1.4868155320485432,0.0007929640970503393,0.11126947402954102,0.0004374876332916711,,,,"{'learning_rate': 0.05, 'n_estimators': 100}",0.6266362252663622,0.6357131983559141,0.6472826914294413,0.6365440383505726,0.008449333803258706,8,0.6639085894405043,0.6855476884631404,0.6770299926847111,0.675495423529452,0.008900517906169534,2,0.512937595129376,0.5012180267965896,0.5634703196347032,0.5258753138535562,0.027010805433382478,8,0.5787394813669929,0.5790677220756376,0.6150523342747964,0.5909531792391424,0.017041202824626213,8,0.5373772164816941,0.5297032889232155,0.583028852211163,0.5500364525386909,0.023538565775542305,8,0.6816686242757426,0.6884563225231138,0.6945232361321995,0.6882160609770186,0.005250622547402635,8,0.6266362252663622,0.635692727249132,0.6472954521437828,0.636541468219759,0.00845541974986459,8,AdaBoost,,,100.0,0.05
0.7471762498219808,0.0012572946043526918,0.06682006518046062,0.0006547514590706697,,,,"{'learning_rate': 0.05, 'n_estimators': 50}",0.6167427701674277,0.6285583802709697,0.6337342061196529,0.6263451188526834,0.007111076735577082,9,0.6955634880163182,0.6837979094076655,0.7066290550070522,0.6953301508103453,0.009322236392406676,1,0.415220700152207,0.47807551766138856,0.4575342465753425,0.45027682146297937,0.026168488498883508,9,0.5200152497140679,0.5627240143369175,0.5554323725055432,0.5460572121855095,0.018653504892686957,9,0.4516257201509834,0.5086832555728357,0.4922381607388485,0.48418237882088916,0.023980023684117745,9,0.6778305984723699,0.6805023943403468,0.686136046362883,0.6814896797252,0.003461807378510558,9,0.6167427701674277,0.6285354757256714,0.6337610331536883,0.6263464263489291,0.007118018059719665,9,AdaBoost,,,50.0,0.05
5.892842133839925,0.0028496778665261188,0.045117855072021484,8.805513955415794e-05,,5,,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}",0.6541856925418569,0.6617445577713503,0.6649413913837723,0.6602905472323265,0.004509757892998203,1,0.6656853123977756,0.6734160679294579,0.6793514228987425,0.6728176010753254,0.005595192340321038,2,0.619482496194825,0.6278928136419001,0.6249619482496195,0.6241124193621149,0.0034856500482380232,1,0.641753390097761,0.649858178380082,0.6510226732202314,0.6475447472326915,0.004122610431625108,1,0.628202753596345,0.6364983331275466,0.6351317906199728,0.6332776257812882,0.0036315841700634713,1,0.7069255807380534,0.7166774194146426,0.7205643524157532,0.7147224508561498,0.005737040454661158,1,0.654185692541857,0.6617394052988801,0.6649474783879035,0.6602908587428802,0.0045112987038262034,1,Gradient Boosting,,,100.0,0.1
11.854005734125773,0.02032487896938845,0.06345725059509277,0.00045727813322601223,,5,,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200}",0.6493150684931507,0.6559598112345867,0.6657025422438727,0.6569924739905367,0.006729889462108352,4,0.6597199609247802,0.6651612903225806,0.68,0.668293750415787,0.008570461905084549,7,0.6167427701674277,0.6278928136419001,0.6261796042617961,0.6236050626903746,0.004902520820821929,2,0.6375078665827565,0.6459899749373433,0.6519809825673534,0.6451596080291511,0.005937727032996384,3,0.6248843377953242,0.6350086228135009,0.6362511599133931,0.6320480401740728,0.00509083807374372,2,0.7041646337649341,0.712727823847741,0.7175457965098062,0.7114794180408271,0.005533700804780384,4,0.6493150684931507,0.6559555392410414,0.6657085597435655,0.6569930558259192,0.006732704723575254,4,Gradient Boosting,,,200.0,0.1
7.292860507965088,0.03704559367266367,0.048977931340535484,0.0004614928266330756,,3,,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200}",0.654490106544901,0.6558075810625666,0.659765565535089,0.656687751047519,0.002241820880608288,5,0.6655791190864601,0.6651598320955764,0.6754679144385026,0.668735621873513,0.004763526199546003,6,0.6210045662100456,0.6272838002436053,0.615220700152207,0.6211696888686193,0.004926123903777655,3,0.6425196850393701,0.6456668233819151,0.6439381870320217,0.6440415651511023,0.0012868916591041331,5,0.6294353594569577,0.6345099488695867,0.6263947433672205,0.6301133505645883,0.0033475258568011414,3,0.7049255761046591,0.7094950935952554,0.7174598672221018,0.710626845640672,0.005179302428797981,8,0.654490106544901,0.6558032395434161,0.6597723476400499,0.6566885645761223,0.0022454944603170802,5,Gradient Boosting,,,200.0,0.1
11.893726348876953,0.03768224597922655,0.07237792015075684,0.0017123815233572944,,5,,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200}",0.6541856925418569,0.6577865732988278,0.6652458517278125,0.6590727058561657,0.004605965915415418,3,0.6653607574273588,0.6700590938936309,0.6822147651006711,0.6725448721405535,0.007101582630309642,3,0.6203957382039574,0.6214981729598051,0.6188736681887367,0.6202558597841664,0.001076005205248469,4,0.6420919974795211,0.644865718799368,0.6490023942537909,0.6453200368442267,0.0028393895539796264,2,0.6288958834783682,0.6306389815844766,0.6305831265508685,0.6300393305379045,0.0008088606512316555,4,0.7065770568216305,0.7141274423105801,0.7207897429907841,0.7138314140409983,0.005806079376424123,3,0.654185692541857,0.6577810499502221,0.6652529120480833,0.6590732181800542,0.004609635629156944,3,Gradient Boosting,,,200.0,0.05
5.868562698364258,0.009006292429135037,0.05204653739929199,0.0010787524839554557,,5,,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}",0.6541856925418569,0.6577865732988278,0.6657025422438727,0.6592249360281858,0.00481048315457052,2,0.6669963732278272,0.6703947368421053,0.6833950825193668,0.6735953975297665,0.0070669459804199655,1,0.6158295281582953,0.620584652862363,0.6176560121765601,0.6180233977324061,0.001958576327810916,5,0.6403925292814182,0.6445287792536369,0.6488647265749921,0.6445953450366824,0.0034590803207321203,4,0.625425091201385,0.6299455984174085,0.6297721770438885,0.6283809555542273,0.00209131048189111,5,0.70660564486423,0.7144940090508475,0.7216708658001435,0.7142568399050737,0.006152636690327788,2,0.654185692541857,0.6577809109060673,0.6657098574890108,0.6592254869789783,0.004814332383977554,2,Gradient Boosting,,,100.0,0.05
7.278203090031941,0.04584673386050441,0.0548407236735026,0.0009865446466218004,,3,,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200}",0.6503805175038052,0.6559598112345867,0.6632668594915512,0.6565357294099811,0.005276565408473477,6,0.6623931623931624,0.666883963494133,0.6799731633679973,0.669750096418431,0.007457664827706116,4,0.6133942161339422,0.623020706455542,0.6170471841704719,0.6178207022533188,0.003967877404552031,6,0.6369527422159001,0.6442065491183879,0.6469837216725184,0.6427143376689354,0.004228881528425059,6,0.6226053639846744,0.6313255986176253,0.6286830841759196,0.6275380155927398,0.0036509368257629624,6,0.7055732782886096,0.7100824161053918,0.7179322465642191,0.7111959803194069,0.005106599857271723,5,0.6503805175038052,0.6559547976722154,0.6632738965919351,0.6565364039226519,0.005279741499383384,6,Gradient Boosting,,,200.0,0.05
3.643269141515096,0.020535127719426827,0.03760170936584473,0.0005113911607474113,,3,,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}",0.6509893455098934,0.6529152077941848,0.6602222560511494,0.6547089364517426,0.003976996868527542,8,0.6624099541584807,0.6633051398828888,0.6774519716885743,0.6677223552433146,0.006889577466443894,8,0.6158295281582953,0.6208891595615104,0.6118721461187214,0.6161969446128425,0.003690336840557426,7,0.6382710206657202,0.6413966656181189,0.6429942418426103,0.6408873093754831,0.001961595848264021,7,0.624614054588119,0.6289327575570636,0.6239523188675731,0.6258330436709186,0.00220841469127091,7,0.704977794457997,0.7093845534921404,0.7182659061878356,0.7108760847126576,0.005526420020984152,6,0.6509893455098934,0.6529103332054127,0.6602296175173388,0.6547097654108817,0.003981132492934953,8,Gradient Boosting,,,100.0,0.1
3.608860890070597,0.005447718976360463,0.0405884583791097,0.00011529181196883435,,3,,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}",0.6497716894977169,0.6521540569340843,0.6634190896635713,0.6551149453651242,0.005951920029006887,7,0.6644385026737968,0.6631819666775564,0.6808080808080809,0.669476183386478,0.008029265016498881,5,0.6051750380517504,0.618148599269184,0.6155251141552511,0.6129495838253952,0.005600793992856717,8,0.6334236100047793,0.6398739164696612,0.6465227817745803,0.6399401027496735,0.00534791926711903,8,0.6161666253409372,0.6266592578872631,0.62756052141527,0.6234621348811568,0.005171809069387894,8,0.704680284212404,0.7095557631948268,0.7178363524454159,0.7106907999508824,0.005430577879999728,7,0.6497716894977169,0.6521488810653377,0.6634263816817669,0.6551156507482738,0.005956170269783586,7,Gradient Boosting,,,100.0,0.05
0.32064612706502277,0.0076465941369106725,0.06601730982462566,0.0010245078052446065,,5,,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200}",0.658599695585997,0.6608311767392298,0.6603744862231694,0.659935119516132,0.0009625173112721791,2,0.6668802049967969,0.6732283464566929,0.6754327563249002,0.6718471025927967,0.0036255950788455526,3,0.6337899543378995,0.6248477466504263,0.6176560121765601,0.6254312377216286,0.006599564065855225,1,0.6499141563914469,0.6481364497789008,0.645253617427254,0.6477680745325339,0.001920404662354973,1,0.6401426638789817,0.6339594661393969,0.6284068384539148,0.6341696561574311,0.004793435405821354,1,0.7089948546156716,0.714761112872337,0.7177093124359238,0.7138217599746443,0.0036191372521676996,4,0.658599695585997,0.6608256998092314,0.6603809902539317,0.6599354618830534,0.0009618195767771194,2,XGBoost,,,200.0,0.1
0.32628973325093585,0.0038936258198387043,0.0653549035390218,0.0003000948009389678,,5,,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200}",0.656468797564688,0.6582432638148881,0.662962399147511,0.6592248201756957,0.002740353389156427,3,0.6687458962573868,0.6725340418465626,0.6779661016949152,0.6730820132662881,0.0037840235715601547,2,0.6200913242009133,0.616626065773447,0.6210045662100456,0.6192406520614687,0.0018860096915523377,3,0.6435002369293951,0.6433677521842732,0.6482364156339371,0.6450348015825351,0.0022645290095327903,2,0.6292474978376374,0.6270514646683595,0.6316180568456251,0.6293056731172073,0.0018647572318724105,2,0.7085876719278859,0.7171453493438043,0.7213358620830297,0.7156896277849066,0.005305244700652748,1,0.656468797564688,0.6582369293859625,0.6629687873681166,0.6592248381062557,0.0027440164711474133,3,XGBoost,,,200.0,0.05
0.18262958526611328,0.0011488329468316444,0.045473337173461914,0.0004734543974025541,,3,,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200}",0.6528158295281583,0.6530674379662049,0.6622012482874106,0.6560281719272579,0.0043662325875389405,6,0.6646981627296588,0.6627793974732751,0.6777851901267512,0.6684209167765617,0.0066677145789782455,8,0.6167427701674277,0.623020706455542,0.6185692541856925,0.6194442436028874,0.0026365793330952736,2,0.6398231485867677,0.6422853555171872,0.6468247652395352,0.6429777564478302,0.002900025657891582,6,0.6257721769211761,0.6305862047710041,0.6295699591027388,0.628642780264973,0.002071788516013866,3,0.7064716471021594,0.7110439064362613,0.7189229361676093,0.7121461632353433,0.005142624322670933,7,0.6528158295281583,0.6530628646432961,0.6622078914046612,0.6560288618587052,0.004370397478824672,6,XGBoost,,,200.0,0.1
0.1771573225657145,0.0012598155233929386,0.04453690846761068,0.00017399888886139835,,5,,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}",0.6590563165905632,0.6562642715786269,0.6588521845029685,0.6580575908907195,0.0012708037072760225,4,0.6708074534161491,0.6696428571428571,0.6745819397993311,0.6716774167861125,0.002108121054506294,4,0.6246575342465753,0.616626065773447,0.6140030441400305,0.6184288813866843,0.004532633374328475,4,0.6469104665825978,0.6420418516169943,0.6428685258964143,0.6439402813653355,0.0021271808824037874,4,0.6333724303969381,0.6265470297029703,0.6252324860508369,0.6283839820502485,0.0035679563650203986,4,0.7092124388102371,0.7152085569626825,0.7189999202813513,0.714473638684757,0.004029373569449943,3,0.6590563165905632,0.6562582383661756,0.6588590129348142,0.6580578559638509,0.0012750685750291292,4,XGBoost,,,100.0,0.1
0.1910823186238607,0.0012700515165003704,0.04577557245890299,0.0006390095431165189,,3,,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200}",0.6531202435312025,0.6565687319226671,0.6622012482874106,0.6572967412470935,0.003742874120949234,5,0.6657877389584707,0.6679738562091503,0.6787391012743126,0.6708335654806445,0.005660853840023024,5,0.6149162861491628,0.6224116930572473,0.6161339421613394,0.6178206404559166,0.0032842040671611826,5,0.6393416679854408,0.6443883984867591,0.6459230891973832,0.6432177185565277,0.0028114818058023266,5,0.6244590082849016,0.6310200049394913,0.6277136831658603,0.627730898796751,0.002678543330350081,5,0.7059899594346333,0.7106716388856446,0.7202430677219189,0.7123015553473989,0.005931848768385572,5,0.6531202435312025,0.6565635329822005,0.6622082621890741,0.657297346234159,0.0037462765690765903,5,XGBoost,,,200.0,0.05
0.1850419839223226,0.0010092813383843187,0.044081926345825195,7.464164430797388e-05,,5,,"{'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100}",0.6578386605783866,0.6568731922667073,0.6657025422438727,0.6601381316963222,0.0039543251275435,1,0.672201926270342,0.6720106880427522,0.6827794561933535,0.6756640235021493,0.005031976404437009,1,0.6161339421613394,0.6126674786845311,0.6191780821917808,0.6159931676792171,0.0026598060829398544,6,0.6429479034307497,0.6409684612934056,0.6494252873563219,0.6444472173601591,0.0036115955346444715,3,0.6265865890656925,0.6236825790452573,0.6309324399776661,0.6270672026962053,0.0029791903800857372,6,0.7096147564340471,0.7152591226870005,0.7220879055686257,0.7156539282298912,0.005099788616265197,2,0.6578386605783866,0.6568664638475927,0.6657096257487527,0.660138250058244,0.003959500131282146,1,XGBoost,,,100.0,0.05
0.10810120900472005,0.0017941825297743254,0.03419788678487142,0.0005307309079167436,,3,,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}",0.6515981735159817,0.6558075810625666,0.6603744862231694,0.6559267469339058,0.0035839053709842967,7,0.6646825396825397,0.6673209028459274,0.6775606469002695,0.6698546964762455,0.005554367290617181,7,0.6118721461187214,0.6211936662606578,0.6121765601217656,0.6150807908337149,0.004324241857274211,7,0.6371849738468854,0.6434316353887399,0.643211258595874,0.6412759559438331,0.0028941599092964635,7,0.6217520415738679,0.6299018094238251,0.6242239880804569,0.6252926130260499,0.00341185662631624,7,0.7058072646988641,0.7106615813584429,0.7203751596690378,0.7122813352421149,0.006056599318003213,6,0.6515981735159817,0.6558023125823838,0.6603818245188608,0.6559274368724087,0.0035870018400757896,7,XGBoost,,,100.0,0.1
0.11767148971557617,0.007859506913859669,0.03567179044087728,0.0020048178355338993,,3,,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}",0.6506849315068494,0.6518495965900442,0.6631146293195311,0.6552163858054748,0.005605104765271387,8,0.6654411764705882,0.6633890527695837,0.6808367071524967,0.6698889787975562,0.007786414237684842,6,0.6060882800608828,0.6163215590742996,0.6143074581430746,0.6122390990927524,0.0044263289313227405,8,0.6343794806436196,0.6389897395422257,0.6458633381341015,0.639744186106649,0.004718519395555601,8,0.6170964542524175,0.6251930561561747,0.6265524093392946,0.622947306582629,0.004174231666751747,8,0.7047024318369786,0.7089375265342595,0.7179487001225442,0.7105295528312606,0.00552369542191054,8,0.6506849315068493,0.6518441889739839,0.663122060374826,0.6552170602852198,0.005609678498291059,8,XGBoost,,,100.0,0.05
